,artist,attack,cardId,cardSet,collectible,cost,dbfId,durability,faction,flavor,health,howToGet,howToGetGold,img,imgGold,locale,mechanics,name,playerClass,race,rarity,text,type,elite,classes,multiClassGroup,armor
530,Ron Spencer,4.0,NEW1_014,Classic,True,4.0,887,,,"She's actually a male tauren.  People don't call him ""Master of Disguise"" for nothing.",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_014.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_014_premium.gif,enUS,"[{'name': 'Stealth'}, {'name': 'Battlecry'}]",Master of Disguise,Rogue,,Rare,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,Minion,,,,
531,Zoltan & Gabor,,EX1_345,Classic,True,4.0,145,,Neutral,Sometimes it feels like this is all a game.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_345.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_345_premium.gif,enUS,,Mindgames,Priest,,Epic,Put a copy of\na random minion from\nyour opponent's deck into the battlefield.,Spell,,,,
532,Cole Eastburn,1.0,EX1_396,Classic,True,4.0,700,,Neutral,All these guys ever do is talk about the Thunder King.   BOOOORRRINNG!,7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_396.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_396_premium.gif,enUS,[{'name': 'Taunt'}],Mogu'shan Warden,Neutral,,Common,<b>Taunt</b>,Minion,,,,
533,Zoltan & Gabor,,EX1_408,Classic,True,4.0,804,,Neutral,"""If you only use one ability, use Mortal Strike."" - The Warrior Code, Line 6",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_408.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_408_premium.gif,enUS,,Mortal Strike,Warrior,,Rare,"Deal $4 damage. If you have 12 or less Health, deal $6 instead.",Spell,,,,
534,Glenn Rane,5.0,EX1_313,Classic,True,4.0,783,,Neutral,"Mannoroth, Magtheridon, and Brutallus may be dead, but it turns out there are a LOT of pit lords.",6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_313.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_313_premium.gif,enUS,[{'name': 'Battlecry'}],Pit Lord,Warlock,Demon,Epic,<b>Battlecry:</b> Deal 5 damage to your hero.,Minion,,,,
535,Mark Gibbons,,EX1_334,Classic,True,4.0,220,,Neutral,"You can rationalize it all you want, it's still a mean thing to do.",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_334.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_334_premium.gif,enUS,,Shadow Madness,Priest,,Rare,Gain control of an enemy minion with 3 or less Attack until end of turn.,Spell,,,,
536,Dave Kendall,,EX1_303,Classic,True,4.0,147,,Neutral,Start with a powerful minion and stir in Shadowflame and you have a good time!,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_303.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_303_premium.gif,enUS,[{'name': 'AffectedBySpellPower'}],Shadowflame,Warlock,,Rare,Destroy a friendly minion and deal its Attack damage to all enemy minions.,Spell,,,,
537,Phroilan Gardner,3.0,EX1_023,Classic,True,4.0,34,,Horde,"The first time they tried to guard Silvermoon against the scourge, it didn’t go so well…",3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_023.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_023_premium.gif,enUS,[{'name': 'Divine Shield'}],Silvermoon Guardian,Neutral,,Common,<b>Divine Shield</b>,Minion,,,,
538,Markus Erdt,,EX1_158,Classic,True,4.0,381,,Neutral,"""Reforestation"" is suddenly a terrifying word.",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_158.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_158_premium.gif,enUS,[{'name': 'Deathrattle'}],Soul of the Forest,Druid,,Common,"Give your minions ""<b>Deathrattle:</b> Summon a 2/2 Treant.""",Spell,,,,
539,Matt Cavotta,4.0,EX1_048,Classic,True,4.0,754,,Horde,Spellbreakers can rip enchantments from magic-wielders.  The process is painless and can be performed on an outpatient basis.,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_048.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_048_premium.gif,enUS,"[{'name': 'Silence'}, {'name': 'Battlecry'}]",Spellbreaker,Neutral,,Common,<b>Battlecry:</b> <b>Silence</b> a_minion.,Minion,,,,
540,Tyler Walpole,0.0,EX1_315,Classic,True,4.0,969,,Neutral,NOT LESS THAN 1!  Don't get any ideas!,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_315.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_315_premium.gif,enUS,[{'name': 'Aura'}],Summoning Portal,Warlock,,Common,"Your minions cost (2) less, but not less than (1).",Minion,,,,
541,Jaemin Kim,4.0,EX1_043,Classic,True,4.0,1037,,Neutral,Twilight drakes feed on Mystical Energy.  And Tacos.,1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_043.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_043_premium.gif,enUS,[{'name': 'Battlecry'}],Twilight Drake,Neutral,Dragon,Rare,<b>Battlecry:</b> Gain +1 Health for each card in your hand.,Minion,,,,
542,James Ryman,3.0,NEW1_026,Classic,True,4.0,1029,,,"If you don't pay attention, you may be turned into a pig.  And then you get your name on the board.",5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_026.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_026_premium.gif,enUS,,Violet Teacher,Neutral,,Rare,"Whenever you cast a spell, summon a 1/1 Violet Apprentice.",Minion,,,,
543,Alex Horley Orlandelli,4.0,EX1_097,Classic,True,5.0,440,,Neutral,Abominations enjoy Fresh Meat and long walks on the beach.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_097.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_097_premium.gif,enUS,"[{'name': 'Taunt'}, {'name': 'Deathrattle'}]",Abomination,Neutral,,Rare,<b>Taunt</b>. <b>Deathrattle:</b> Deal 2\ndamage to ALL characters.,Minion,,,,
544,,5.0,EX1_383t,Classic,,5.0,1730,3.0,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_383t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_383t_premium.gif,enUS,,Ashbringer,Paladin,,,,Weapon,True,,,
545,Raymond Swanland,,EX1_320,Classic,True,5.0,23,,Neutral,"My advice to you is to avoid Doom, if possible.",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_320.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_320_premium.gif,enUS,,Bane of Doom,Warlock,,Epic,"Deal $2 damage to_a character. If that kills it, summon a random Demon.",Spell,,,,
546,,4.0,EX1_165b,Classic,,5.0,99,,Neutral,,6.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_165b.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_165b_premium.gif,enUS,,Bear Form,Druid,Beast,Common,<b>Taunt</b>,Minion,,,,
547,Chris Seaman,4.0,EX1_005,Classic,True,5.0,1657,,,Mere devilsaurs no longer excite him.  Soon he'll be trying to catch Onyxia with only a dull Krol Blade.,2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_005.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_005_premium.gif,enUS,[{'name': 'Battlecry'}],Big Game Hunter,Neutral,,Epic,<b>Battlecry:</b> Destroy a minion with 7 or more Attack.,Minion,,,,
548,Tyler Walpole,,EX1_355,Classic,True,5.0,1522,,,This card causes double the trouble AND double the fun.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_355.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_355_premium.gif,enUS,,Blessed Champion,Paladin,,Rare,Double a minion's Attack.,Spell,,,,
549,Wayne Reynolds,,EX1_407,Classic,True,5.0,75,,Neutral,Do you know the first rule of Brawl Club?,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_407.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_407_premium.gif,enUS,,Brawl,Warrior,,Epic,Destroy all minions except one. <i>(chosen randomly)</i>,Spell,,,,
550,Dan Scott,5.0,NEW1_024,Classic,True,5.0,456,,,He was <i>this close</i> to piloting a massive juggernaut into Stormwind Harbor. If it weren't for those pesky kids!,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_024.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_024_premium.gif,enUS,[{'name': 'Battlecry'}],Captain Greenskin,Neutral,Pirate,Legendary,<b>Battlecry:</b> Give your weapon +1/+1.,Minion,True,,,
551,,4.0,EX1_165a,Classic,,5.0,63,,Neutral,,4.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_165a.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_165a_premium.gif,enUS,,Cat Form,Druid,Beast,Common,<b>Charge</b>,Minion,,,,
552,,5.0,EX1_tk29,Classic,,5.0,332,,Neutral,,5.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_tk29.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_tk29_premium.gif,enUS,,Devilsaur,Neutral,Beast,,,Minion,,,,
553,John Polidora,2.0,EX1_567,Classic,True,5.0,352,8.0,Neutral,Orgrim Doomhammer gave this legendary weapon to Thrall.  His name is a total coincidence.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_567.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_567_premium.gif,enUS,"[{'name': 'Overload'}, {'name': 'Windfury'}]",Doomhammer,Shaman,,Epic,"<b>Windfury, Overload:</b> (2)",Weapon,,,,
554,Luca Zontini,4.0,EX1_165,Classic,True,5.0,692,,Neutral,Cat or Bear?  Cat or Bear?!  I just cannot CHOOSE!,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_165.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_165_premium.gif,enUS,"[{'name': 'Taunt'}, {'name': 'Charge'}]",Druid of the Claw,Druid,,Common,[x]<b>Choose One -</b> Transform\ninto a 4/4 with <b>Charge</b>;\nor a 4/6 with <b>Taunt</b>.,Minion,,,,
555,,4.0,EX1_165t1,Classic,,5.0,1681,,,,4.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_165t1.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_165t1_premium.gif,enUS,[{'name': 'Charge'}],Druid of the Claw,Druid,Beast,Common,<b>Charge</b>,Minion,,,,
556,,4.0,EX1_165t2,Classic,,5.0,1682,,,,6.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_165t2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_165t2_premium.gif,enUS,[{'name': 'Taunt'}],Druid of the Claw,Druid,Beast,Common,<b>Taunt</b>,Minion,,,,
557,,4.0,OG_044a,Classic,,5.0,38319,,,,6.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_044a.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_044a_premium.gif,enUS,"[{'name': 'Charge'}, {'name': 'Taunt'}]",Druid of the Claw,Druid,Beast,Common,<b>Charge</b>\n<b>Taunt</b>,Minion,,,,
558,Dan Scott,7.0,EX1_250,Classic,True,5.0,1141,,Neutral,Nothing beats rock.,8.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_250.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_250_premium.gif,enUS,"[{'name': 'Overload'}, {'name': 'Taunt'}]",Earth Elemental,Shaman,Elemental,Epic,<b>Taunt</b>\n<b><b>Overload</b>:</b> (3),Minion,,,,
559,Tom Baxa,,EX1_537,Classic,True,5.0,394,,Neutral,"Pull the pin, count to 5, then shoot.  Then duck.",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_537.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_537_premium.gif,enUS,,Explosive Shot,Hunter,,Rare,Deal $5 damage to a minion and $2 damage to adjacent ones.,Spell,,,,
560,Raymond Swanland,3.0,EX1_564,Classic,True,5.0,531,,Neutral,"The Faceless Ones are servants of Yogg-Saron, and they feed on fear. Right now they are feeding on your fear of accidentally disenchanting all your good cards.",3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_564.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_564_premium.gif,enUS,[{'name': 'Battlecry'}],Faceless Manipulator,Neutral,,Epic,<b>Battlecry:</b> Choose a minion and become a copy of it.,Minion,,,,
561,Monica Langlois,3.0,CS1_069,Classic,True,5.0,602,,Alliance,"He used to be called Bog Beast, but it confused people because he wasn't an actual beast.   Boom, New Name!",6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS1_069.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS1_069_premium.gif,enUS,[{'name': 'Taunt'}],Fen Creeper,Neutral,,Common,<b>Taunt</b>,Minion,,,,
562,Trevor Jacobs,,EX1_571,Classic,True,5.0,493,,Neutral,"""I think I'll just nap under these trees. Wait... AAAAAHHH!"" - Blinkfizz, the Unfortunate Gnome",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_571.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_571_premium.gif,enUS,,Force of Nature,Druid,,Epic,Summon three 2/2 Treants.,Spell,,,,
563,Matt Dixon,5.0,EX1_558,Classic,True,5.0,912,,Neutral,“That belongs in the Hall of Explorers!”,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_558.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_558_premium.gif,enUS,[{'name': 'Battlecry'}],Harrison Jones,Neutral,,Legendary,<b>Battlecry:</b> Destroy your opponent's weapon and draw cards equal to its Durability.,Minion,True,,,
564,Justin Sweet,,EX1_365,Classic,True,5.0,435,,Neutral,C'mon Molten Giant!!,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_365.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_365_premium.gif,enUS,[{'name': 'AffectedBySpellPower'}],Holy Wrath,Paladin,,Rare,Draw a card and deal_damage equal to_its Cost.,Spell,,,,
565,Gabe from Penny Arcade,6.0,EX1_116,Classic,True,5.0,559,,Alliance,At least he has Angry Chicken.,2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_116.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_116_premium.gif,enUS,"[{'name': 'Charge'}, {'name': 'Battlecry'}]",Leeroy Jenkins,Neutral,,Legendary,<b>Charge</b>. <b>Battlecry:</b> Summon two 1/1 Whelps for your opponent.,Minion,True,,,
566,Matt Starbuck,4.0,CS2_151,Classic,True,5.0,69,,Alliance,It's good to be a knight.   Less so to be one's squire.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_151.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_151_premium.gif,enUS,[{'name': 'Battlecry'}],Silver Hand Knight,Neutral,,Common,<b>Battlecry:</b> Summon a 2/2_Squire.,Minion,,,,
567,Justin Sweet,4.0,CS2_221,Classic,True,5.0,61,,Horde,"She'll craft you a sword, but you'll need to bring her 5 Steel Ingots, 3 Motes of Earth, and the scalp of her last customer.",6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_221.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_221_premium.gif,enUS,,Spiteful Smith,Neutral,,Common,Your weapon has +2 Attack while this is damaged.,Minion,,,,
568,Daren Bader,3.0,NEW1_041,Classic,True,5.0,1371,,,This Kodo is so big that he can stampede by <i>himself</i>.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_041.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_041_premium.gif,enUS,[{'name': 'Battlecry'}],Stampeding Kodo,Neutral,Beast,Rare,<b>Battlecry:</b> Destroy a random enemy minion with 2 or less Attack.,Minion,,,,
569,Richard Wright,,NEW1_007,Classic,True,5.0,86,,,Is the sky falling?  Yes.  Yes it is.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_007.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_007_premium.gif,enUS,,Starfall,Druid,,Rare,<b>Choose One -</b>\nDeal $5 damage to a minion; or $2 damage to all enemy minions.,Spell,,,,
570,Alex Horley Orlandelli,5.0,EX1_028,Classic,True,5.0,68,,Alliance,The wonderful thing about tigers is tigers are wonderful things!,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_028.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_028_premium.gif,enUS,[{'name': 'Stealth'}],Stranglethorn Tiger,Neutral,Beast,Common,<b>Stealth</b>,Minion,,,,
571,John Polidora,7.0,CS2_227,Classic,True,5.0,1122,,Horde,No Job is too big.  No fee is too big.,6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_227.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_227_premium.gif,enUS,[{'name': 'Aura'}],Venture Co. Mercenary,Neutral,,Common,Your minions cost (3) more.,Minion,,,,
572,James Ryman,4.0,EX1_067,Classic,True,6.0,281,,Neutral,"The Argent Dawn stands vigilant against the Scourge, as well as people who cut in line at coffee shops.",2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_067.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_067_premium.gif,enUS,"[{'name': 'Charge'}, {'name': 'Divine Shield'}]",Argent Commander,Neutral,,Rare,<b>Charge</b>\n<b>Divine Shield</b>,Minion,,,,
573,Alex Garner,,EX1_384,Classic,True,6.0,1174,,Neutral,Wham! Wham! Wham! Wham! Wham! Wham! Wham! Wham!,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_384.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_384_premium.gif,enUS,[{'name': 'ImmuneToSpellpower'}],Avenging Wrath,Paladin,,Epic,Deal $8 damage randomly split among all enemies.,Spell,,,,
574,Chris Seaman,,CS2_028,Classic,True,6.0,457,,Neutral,This spell can be very Entertaining.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_028.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_028_premium.gif,enUS,[{'name': 'Freeze'}],Blizzard,Mage,,Rare,Deal $2 damage to all enemy minions and <b>Freeze</b> them.,Spell,,,,
575,Chippy,4.0,EX1_091,Classic,True,6.0,272,,Neutral,You never know who may be secretly working for the Cabal....,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_091.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_091_premium.gif,enUS,[{'name': 'Battlecry'}],Cabal Shadow Priest,Priest,,Epic,<b>Battlecry:</b> Take control of an enemy minion that has 2 or less Attack.,Minion,,,,
576,Wayne Reynolds,4.0,EX1_110,Classic,True,6.0,420,,Alliance,"Cairne was killed by Garrosh, so... don't put this guy in a Warrior deck.  It's pretty insensitive.",5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_110.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_110_premium.gif,enUS,[{'name': 'Deathrattle'}],Cairne Bloodhoof,Neutral,,Legendary,<b>Deathrattle:</b> Summon a 4/5 Baine Bloodhoof.,Minion,True,,,
577,Dan Scott,5.0,EX1_283,Classic,True,6.0,512,,Neutral,When a Water elemental and an Ice elemental love each other VERY much...,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_283.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_283_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Freeze'}]",Frost Elemental,Neutral,Elemental,Common,<b>Battlecry:</b> <b>Freeze</b> a_character.,Minion,,,,
