attack,cardId,cardSet,cost,durability,faction,health,mechanics,name,playerClass,race,rarity,text,type,armor,attack_true,durability_true,health_true,armor_true
,GVG_045,Goblins vs Gnomes,4.0,,Neutral,,,Imp-losion,Warlock,General,Rare,Deal $2-$4 damage to a minion. Summon a 1/1 Imp for each damage dealt.,Spell,,0,0,0,0
1.0,GVG_094,Goblins vs Gnomes,4.0,,Neutral,4.0,,Jeeves,Neutral,Mech,Rare,"At the end of each player's turn, that player draws until they have 3 cards.",Minion,,1,0,1,0
4.0,GVG_074,Goblins vs Gnomes,4.0,,Neutral,3.0,"[{'name': 'Secret'}, {'name': 'Battlecry'}]",Kezan Mystic,Neutral,General,Rare,<b>Battlecry:</b> Take control of a random enemy <b>Secret</b>.,Minion,,1,0,1,0
5.0,GVG_071,Goblins vs Gnomes,4.0,,Neutral,4.0,,Lost Tallstrider,Neutral,Beast,Common, ,Minion,,1,0,1,0
4.0,GVG_078,Goblins vs Gnomes,4.0,,Neutral,5.0,[{'name': 'Deathrattle'}],Mechanical Yeti,Neutral,Mech,Common,<b>Deathrattle:</b> Give each player a <b>Spare Part.</b>,Minion,,1,0,1,0
4.0,GVG_109,Goblins vs Gnomes,4.0,,Neutral,1.0,"[{'name': 'Spell Damage'}, {'name': 'Stealth'}]",Mini-Mage,Neutral,General,Epic,<b>Stealth</b>\n<b>Spell Damage +1</b>,Minion,,1,0,1,0
4.0,GVG_096,Goblins vs Gnomes,4.0,,Neutral,3.0,[{'name': 'Deathrattle'}],Piloted Shredder,Neutral,Mech,Common,<b>Deathrattle:</b> Summon a random 2-Cost minion.,Minion,,1,0,1,0
,GVG_047,Goblins vs Gnomes,4.0,,Neutral,,[{'name': 'Combo'}],Sabotage,Rogue,General,Epic,Destroy a random enemy minion. <b>Combo:</b> And your opponent's weapon.,Spell,,0,0,0,0
2.0,GVG_055,Goblins vs Gnomes,4.0,,Neutral,5.0,[{'name': 'Battlecry'}],Screwjank Clunker,Warrior,Mech,Rare,<b>Battlecry:</b> Give a friendly Mech +2/+2.,Minion,,1,0,1,0
2.0,GVG_040,Goblins vs Gnomes,4.0,,Neutral,5.0,[{'name': 'Overload'}],Siltfin Spiritwalker,Shaman,Murloc,Epic,"Whenever another friendly Murloc dies, draw a card. <b><b>Overload</b>:</b> (1)",Minion,,1,0,1,0
,GVG_022,Goblins vs Gnomes,4.0,,Neutral,,[{'name': 'Combo'}],Tinker's Sharpsword Oil,Rogue,General,Common,Give your weapon +3 Attack. <b>Combo:</b> Give a random friendly minion +3 Attack.,Spell,,0,0,0,0
2.0,GVG_122,Goblins vs Gnomes,4.0,,Neutral,5.0,"[{'name': 'Aura'}, {'name': 'AdjacentBuff'}]",Wee Spellstopper,Mage,General,Epic,Adjacent minions can't be targeted by spells or Hero Powers.,Minion,,1,0,1,0
3.0,GVG_069,Goblins vs Gnomes,5.0,,Neutral,3.0,[{'name': 'Battlecry'}],Antique Healbot,Neutral,Mech,Common,<b>Battlecry:</b> Restore #8 Health to your hero.,Minion,,1,0,1,0
3.0,GVG_119,Goblins vs Gnomes,5.0,,Neutral,4.0,[{'name': 'Battlecry'}],Blingtron 3000,Neutral,Mech,Legendary,<b>Battlecry:</b> Equip a random weapon for each player.,Minion,,1,0,1,0
1.0,GVG_063,Goblins vs Gnomes,5.0,,Neutral,7.0,,Bolvar Fordragon,Paladin,General,Legendary,"Whenever a friendly minion dies while this is in your hand, gain +1 Attack.",Minion,,1,0,1,0
3.0,GVG_099,Goblins vs Gnomes,5.0,,Neutral,3.0,[{'name': 'Battlecry'}],Bomb Lobber,Neutral,General,Rare,<b>Battlecry:</b> Deal 4 damage to a random enemy minion.,Minion,,1,0,1,0
6.0,GVG_062,Goblins vs Gnomes,5.0,,Neutral,3.0,[{'name': 'Divine Shield'}],Cobalt Guardian,Paladin,Mech,Rare,"Whenever you summon a Mech, gain <b>Divine Shield</b>.",Minion,,1,0,1,0
,GVG_073,Goblins vs Gnomes,5.0,,Neutral,,,Cobra Shot,Hunter,General,Common,Deal $3 damage to a minion and the enemy hero.,Spell,,0,0,0,0
,GVG_019,Goblins vs Gnomes,5.0,,Neutral,,,Demonheart,Warlock,General,Epic,"Deal $5 damage to a minion.  If it's a friendly Demon, give it +5/+5 instead.",Spell,,0,0,0,0
4.0,GVG_080,Goblins vs Gnomes,5.0,,Neutral,4.0,[{'name': 'Battlecry'}],Druid of the Fang,Druid,General,Common,"<b>Battlecry:</b> If you have a Beast, transform this minion into a 7/7.",Minion,,1,0,1,0
8.0,GVG_016,Goblins vs Gnomes,5.0,,Neutral,8.0,,Fel Reaver,Neutral,Mech,Epic,"Whenever your opponent plays a card, remove the top 3 cards of your deck.",Minion,,1,0,1,0
4.0,GVG_100,Goblins vs Gnomes,5.0,,Neutral,4.0,,Floating Watcher,Warlock,Demon,Common,"Whenever your hero takes damage on your turn, gain +2/+2.",Minion,,1,0,1,0
6.0,GVG_120,Goblins vs Gnomes,5.0,,Neutral,3.0,[{'name': 'Battlecry'}],Hemet Nesingwary,Neutral,General,Legendary,<b>Battlecry:</b> Destroy a Beast.,Minion,,1,0,1,0
1.0,GVG_106,Goblins vs Gnomes,5.0,,Neutral,5.0,,Junkbot,Neutral,Mech,Epic,"Whenever a friendly Mech dies, gain +2/+2.",Minion,,1,0,1,0
2.0,GVG_046,Goblins vs Gnomes,5.0,,Neutral,6.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",King of Beasts,Hunter,Beast,Rare,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,Minion,,1,0,1,0
5.0,GVG_090,Goblins vs Gnomes,5.0,,Neutral,4.0,[{'name': 'Battlecry'}],Madder Bomber,Neutral,General,Rare,<b>Battlecry:</b> Deal 6 damage randomly split between all other characters.,Minion,,1,0,1,0
4.0,GVG_111,Goblins vs Gnomes,5.0,,Neutral,5.0,,Mimiron's Head,Neutral,Mech,Legendary,"At the start of your turn, if you have at least 3 Mechs, destroy them all and form V-07-TR-0N.",Minion,,1,0,1,0
6.0,GVG_088,Goblins vs Gnomes,5.0,,Neutral,6.0,[{'name': 'Stealth'}],Ogre Ninja,Rogue,General,Rare,<b>Stealth</b>\n50% chance to attack the wrong enemy.,Minion,,1,0,1,0
2.0,GVG_060,Goblins vs Gnomes,5.0,,Neutral,5.0,[{'name': 'Battlecry'}],Quartermaster,Paladin,General,Epic,<b>Battlecry:</b> Give your Silver Hand Recruits +2/+2.,Minion,,1,0,1,0
7.0,GVG_070,Goblins vs Gnomes,5.0,,Neutral,4.0,,Salty Dog,Neutral,Pirate,Common, ,Minion,,1,0,1,0
5.0,GVG_086,Goblins vs Gnomes,5.0,,Neutral,5.0,,Siege Engine,Warrior,Mech,Rare,"Whenever you gain Armor, give this minion +1 Attack.",Minion,,1,0,1,0
5.0,GVG_083,Goblins vs Gnomes,5.0,,Neutral,5.0,[{'name': 'Battlecry'}],Upgraded Repair Bot,Priest,Mech,Rare,<b>Battlecry:</b> Give a friendly Mech +4 Health.,Minion,,1,0,1,0
6.0,GVG_014,Goblins vs Gnomes,5.0,,Neutral,2.0,[{'name': 'Battlecry'}],Vol'jin,Priest,General,Legendary,<b>Battlecry:</b> Swap Health with another minion.,Minion,,1,0,1,0
9.0,GVG_077,Goblins vs Gnomes,6.0,,Neutral,9.0,,Anima Golem,Warlock,Mech,Epic,"At the end of each turn, destroy this minion if it's your only one.",Minion,,1,0,1,0
,GVG_041,Goblins vs Gnomes,6.0,,Neutral,,[{'name': 'Taunt'}],Dark Wispers,Druid,General,Epic,<b>Choose One -</b> Summon 5 Wisps; or Give_a minion +5/+5 and <b>Taunt</b>.,Spell,,0,0,0,0
3.0,GVG_117,Goblins vs Gnomes,6.0,,Neutral,6.0,,Gazlowe,Neutral,General,Legendary,"Whenever you cast a 1-Cost spell, add a random Mech to your hand.",Minion,,1,0,1,0
6.0,GVG_056,Goblins vs Gnomes,6.0,,Neutral,5.0,[{'name': 'Battlecry'}],Iron Juggernaut,Warrior,Mech,Legendary,"<b>Battlecry:</b> Shuffle a Mine into your opponent's deck. When drawn, it explodes for 10 damage.",Minion,,1,0,1,0
,GVG_008,Goblins vs Gnomes,6.0,,Neutral,,[{'name': 'AffectedBySpellPower'}],Lightbomb,Priest,General,Epic,Deal damage to each minion equal to its Attack.,Spell,,0,0,0,0
7.0,GVG_034,Goblins vs Gnomes,6.0,,Neutral,6.0,,Mech-Bear-Cat,Druid,Mech,Rare,"Whenever this minion takes damage, add a <b>Spare Part</b> card to your hand.",Minion,,1,0,1,0
7.0,GVG_112,Goblins vs Gnomes,6.0,,Neutral,6.0,,Mogor the Ogre,Neutral,General,Legendary,All minions have a 50% chance to attack the wrong enemy.,Minion,,1,0,1,0
6.0,GVG_105,Goblins vs Gnomes,6.0,,Neutral,4.0,[{'name': 'Deathrattle'}],Piloted Sky Golem,Neutral,Mech,Epic,<b>Deathrattle:</b> Summon a random 4-Cost minion.,Minion,,1,0,1,0
,GVG_031,Goblins vs Gnomes,6.0,,Neutral,,,Recycle,Druid,General,Rare,Shuffle an enemy minion into your opponent's deck.,Spell,,0,0,0,0
5.0,GVG_053,Goblins vs Gnomes,6.0,,Neutral,5.0,[{'name': 'Battlecry'}],Shieldmaiden,Warrior,General,Rare,<b>Battlecry:</b> Gain 5 Armor.,Minion,,1,0,1,0
5.0,GVG_115,Goblins vs Gnomes,6.0,,Neutral,7.0,"[{'name': 'Battlecry'}, {'name': 'Deathrattle'}]",Toshley,Neutral,General,Legendary,<b>Battlecry and Deathrattle:</b> Add a <b>Spare Part</b> card to your hand.,Minion,,1,0,1,0
5.0,GVG_028,Goblins vs Gnomes,6.0,,Neutral,8.0,,Trade Prince Gallywix,Rogue,General,Legendary,"Whenever your opponent casts a spell, gain a copy of it and give them a Coin.",Minion,,1,0,1,0
,GVG_052,Goblins vs Gnomes,7.0,,Neutral,,,Crush,Warrior,General,Epic,"Destroy a minion. If you have a damaged minion, this costs (4) less.",Spell,,0,0,0,0
7.0,GVG_110,Goblins vs Gnomes,7.0,,Neutral,7.0,[{'name': 'Battlecry'}],Dr. Boom,Neutral,General,Legendary,<b>Battlecry:</b> Summon two 1/1 Boom Bots. <i>WARNING: Bots may explode.</i>,Minion,,1,0,1,0
7.0,GVG_007,Goblins vs Gnomes,7.0,,Neutral,7.0,,Flame Leviathan,Mage,Mech,Legendary,"When you draw this, deal 2 damage to all characters.",Minion,,1,0,1,0
6.0,GVG_049,Goblins vs Gnomes,7.0,,Neutral,9.0,,Gahz'rilla,Hunter,Beast,Legendary,"Whenever this minion takes damage, double its Attack.",Minion,,1,0,1,0
9.0,GVG_035,Goblins vs Gnomes,7.0,,Neutral,7.0,[{'name': 'Deathrattle'}],Malorne,Druid,Beast,Legendary,<b>Deathrattle:</b> Shuffle this minion into your deck.,Minion,,1,0,1,0
7.0,GVG_042,Goblins vs Gnomes,7.0,,Neutral,7.0,"[{'name': 'Overload'}, {'name': 'Battlecry'}]",Neptulon,Shaman,Elemental,Legendary,<b>Battlecry:</b> Add 4 random Murlocs to your hand. <b>Overload:</b> (3),Minion,,1,0,1,0
6.0,GVG_118,Goblins vs Gnomes,7.0,,Neutral,6.0,,Troggzor the Earthinator,Neutral,General,Legendary,"Whenever your opponent casts a spell, summon a Burly Rockjaw Trogg.",Minion,,1,0,1,0
6.0,GVG_113,Goblins vs Gnomes,8.0,,Neutral,9.0,,Foe Reaper 4000,Neutral,Mech,Legendary,Also damages the minions next to whomever it attacks.,Minion,,1,0,1,0
7.0,GVG_079,Goblins vs Gnomes,8.0,,Neutral,7.0,[{'name': 'Divine Shield'}],Force-Tank MAX,Neutral,Mech,Common,<b>Divine Shield</b>,Minion,,1,0,1,0
5.0,GVG_114,Goblins vs Gnomes,8.0,,Neutral,7.0,[{'name': 'Deathrattle'}],Sneed's Old Shredder,Neutral,Mech,Legendary,<b>Deathrattle:</b> Summon a random <b>Legendary</b> minion.,Minion,,1,0,1,0
9.0,GVG_021,Goblins vs Gnomes,9.0,,Neutral,7.0,[{'name': 'Aura'}],Mal'Ganis,Warlock,Demon,Legendary,Your other Demons have +2/+2.\nYour hero is <b>Immune</b>.,Minion,,1,0,1,0
9.0,GVG_116,Goblins vs Gnomes,9.0,,Neutral,7.0,,Mekgineer Thermaplugg,Neutral,Mech,Legendary,"Whenever an enemy minion dies, summon a Leper Gnome.",Minion,,1,0,1,0
,GVG_033,Goblins vs Gnomes,9.0,,Neutral,,,Tree of Life,Druid,General,Epic,Restore all characters to full Health.,Spell,,0,0,0,0
8.0,GVG_121,Goblins vs Gnomes,12.0,,Neutral,8.0,,Clockwork Giant,Neutral,Mech,Epic,Costs (1) less for each card in your opponent's hand.,Minion,,1,0,1,0
0.0,BRM_022,Blackrock Mountain,1.0,,Neutral,2.0,,Dragon Egg,Neutral,General,Rare,"Whenever this minion takes damage, summon a 2/1 Whelp.",Minion,,1,0,1,0
2.0,BRM_004,Blackrock Mountain,1.0,,Neutral,1.0,[{'name': 'Battlecry'}],Twilight Whelp,Priest,Dragon,Common,"<b>Battlecry:</b> If you're holding a Dragon, gain +2 Health.",Minion,,1,0,1,0
,BRM_007,Blackrock Mountain,2.0,,Neutral,,,Gang Up,Rogue,General,Common,Choose a minion. Shuffle 3 copies of it into your deck.,Spell,,0,0,0,0
,BRM_011,Blackrock Mountain,2.0,,Neutral,,[{'name': 'Overload'}],Lava Shock,Shaman,General,Rare,Deal $2 damage.\nUnlock your <b>Overloaded</b> Mana Crystals.,Spell,,0,0,0,0
,BRM_013,Blackrock Mountain,2.0,,Neutral,,[{'name': 'AffectedBySpellPower'}],Quick Shot,Hunter,General,Common,"Deal $3 damage.\nIf your hand is empty, draw a card.",Spell,,0,0,0,0
,BRM_017,Blackrock Mountain,2.0,,Neutral,,,Resurrect,Priest,General,Rare,Summon a random friendly minion that died this game.,Spell,,0,0,0,0
,BRM_015,Blackrock Mountain,2.0,,Neutral,,,Revenge,Warrior,General,Rare,"Deal $1 damage to all minions. If you have 12 or less Health, deal $3 damage instead.",Spell,,0,0,0,0
2.0,BRM_033,Blackrock Mountain,3.0,,Neutral,4.0,[{'name': 'Battlecry'}],Blackwing Technician,Neutral,General,Common,"<b>Battlecry:</b> If you're holding a Dragon, gain +1/+1.",Minion,,1,0,1,0
,BRM_005,Blackrock Mountain,3.0,,Neutral,,[{'name': 'AffectedBySpellPower'}],Demonwrath,Warlock,General,Rare,[x]Deal $2 damage to all\nminions except Demons.,Spell,,0,0,0,0
2.0,BRM_010,Blackrock Mountain,3.0,,Neutral,2.0,,Druid of the Flame,Druid,General,Common,<b>Choose One -</b> Transform into a 5/2 minion; or a 2/5 minion.,Minion,,1,0,1,0
2.0,BRM_002,Blackrock Mountain,3.0,,Neutral,4.0,,Flamewaker,Mage,General,Rare,"After you cast a spell, deal 2 damage randomly split among all enemies.",Minion,,1,0,1,0
2.0,BRM_006,Blackrock Mountain,3.0,,Neutral,4.0,,Imp Gang Boss,Warlock,Demon,Common,"Whenever this minion takes damage, summon a 1/1 Imp.",Minion,,1,0,1,0
2.0,BRM_016,Blackrock Mountain,4.0,,Neutral,5.0,,Axe Flinger,Warrior,General,Common,"Whenever this minion takes damage, deal 2 damage to the enemy hero.",Minion,,1,0,1,0
4.0,BRM_014,Blackrock Mountain,4.0,,Neutral,4.0,[{'name': 'Battlecry'}],Core Rager,Hunter,Beast,Rare,"<b>Battlecry:</b> If your hand is empty, gain +3/+3.",Minion,,1,0,1,0
3.0,BRM_020,Blackrock Mountain,4.0,,Neutral,5.0,,Dragonkin Sorcerer,Neutral,Dragon,Common,"Whenever <b>you</b> target this minion with a spell, gain +1/+1.",Minion,,1,0,1,0
3.0,BRM_012,Blackrock Mountain,4.0,,Neutral,6.0,"[{'name': 'Overload'}, {'name': 'Battlecry'}]",Fireguard Destroyer,Shaman,Elemental,Common,<b>Battlecry:</b> Gain 1-4 Attack. <b>Overload:</b> (1),Minion,,1,0,1,0
5.0,BRM_026,Blackrock Mountain,4.0,,Neutral,6.0,[{'name': 'Battlecry'}],Hungry Dragon,Neutral,Dragon,Common,<b>Battlecry:</b> Summon a random 1-Cost minion for_your opponent.,Minion,,1,0,1,0
5.0,BRM_034,Blackrock Mountain,5.0,,Neutral,4.0,[{'name': 'Battlecry'}],Blackwing Corruptor,Neutral,General,Common,"<b>Battlecry:</b> If you're holding a Dragon, deal 3 damage.",Minion,,1,0,1,0
4.0,BRM_008,Blackrock Mountain,5.0,,Neutral,3.0,[{'name': 'Battlecry'}],Dark Iron Skulker,Rogue,General,Rare,<b>Battlecry:</b> Deal 2 damage to all undamaged enemy minions.,Minion,,1,0,1,0
5.0,BRM_018,Blackrock Mountain,5.0,,Neutral,5.0,[{'name': 'Battlecry'}],Dragon Consort,Paladin,Dragon,Rare,<b>Battlecry:</b> The next Dragon you play costs (2) less.,Minion,,1,0,1,0
,BRM_003,Blackrock Mountain,5.0,,Neutral,,,Dragon's Breath,Mage,General,Common,Deal $4 damage. Costs (1) less for each minion that died this turn.,Spell,,0,0,0,0
3.0,BRM_019,Blackrock Mountain,5.0,,Neutral,3.0,,Grim Patron,Neutral,General,Rare,"After this minion survives damage, summon another Grim Patron.",Minion,,1,0,1,0
,BRM_001,Blackrock Mountain,5.0,,Neutral,,,Solemn Vigil,Paladin,General,Common,Draw 2 cards. Costs (1) less for each minion that died this turn.,Spell,,0,0,0,0
6.0,BRM_024,Blackrock Mountain,6.0,,Neutral,6.0,[{'name': 'Battlecry'}],Drakonid Crusher,Neutral,Dragon,Common,"<b>Battlecry:</b> If your opponent has 15 or less Health, gain +3/+3.",Minion,,1,0,1,0
5.0,BRM_028,Blackrock Mountain,6.0,,Neutral,5.0,,Emperor Thaurissan,Neutral,General,Legendary,"At the end of your turn, reduce the Cost of cards in your hand by (1).",Minion,,1,0,1,0
6.0,BRM_025,Blackrock Mountain,6.0,,Neutral,4.0,,Volcanic Drake,Neutral,Dragon,Common,Costs (1) less for each minion that died this turn.,Minion,,1,0,1,0
8.0,BRM_029,Blackrock Mountain,7.0,,Neutral,4.0,[{'name': 'Battlecry'}],Rend Blackhand,Neutral,General,Legendary,"<b>Battlecry:</b> If you're holding a Dragon, destroy a <b>Legendary</b> minion.",Minion,,1,0,1,0
6.0,BRM_031,Blackrock Mountain,8.0,,Neutral,8.0,,Chromaggus,Neutral,Dragon,Legendary,"Whenever you draw a card, put another copy into your hand.",Minion,,1,0,1,0
9.0,BRM_027,Blackrock Mountain,9.0,,Neutral,7.0,[{'name': 'Deathrattle'}],Majordomo Executus,Neutral,General,Legendary,<b>Deathrattle:</b> Replace your hero with Ragnaros the Firelord.,Minion,,1,0,1,0
8.0,BRM_030,Blackrock Mountain,9.0,,Neutral,8.0,[{'name': 'Battlecry'}],Nefarian,Neutral,Dragon,Legendary,<b>Battlecry:</b> Add 2 random spells to your hand <i>(from your opponent's class)</i>.,Minion,,1,0,1,0
7.0,BRM_009,Blackrock Mountain,9.0,,Neutral,8.0,[{'name': 'Taunt'}],Volcanic Lumberer,Druid,General,Rare,<b>Taunt</b>\nCosts (1) less for each minion that died this turn.,Minion,,1,0,1,0
,AT_004,The Grand Tournament,1.0,,Neutral,,[{'name': 'Spell Damage'}],Arcane Blast,Mage,General,Epic,Deal $2 damage to a minion. This spell gets double bonus from <b>Spell Damage</b>.,Spell,,0,0,0,0
2.0,AT_059,The Grand Tournament,1.0,,Neutral,1.0,[{'name': 'Inspire'}],Brave Archer,Hunter,General,Common,"<b>Inspire:</b> If your hand is empty, deal 2 damage to the enemy hero.",Minion,,1,0,1,0
2.0,AT_029,The Grand Tournament,1.0,,Neutral,1.0,,Buccaneer,Rogue,Pirate,Common,"Whenever you equip a weapon, give it +1 Attack.",Minion,,1,0,1,0
,AT_073,The Grand Tournament,1.0,,Neutral,,[{'name': 'Secret'}],Competitive Spirit,Paladin,General,Rare,"<b>Secret:</b> When your turn starts, give your minions +1/+1.",Spell,,0,0,0,0
,AT_055,The Grand Tournament,1.0,,Neutral,,,Flash Heal,Priest,General,Common,Restore #5 Health.,Spell,,0,0,0,0
1.0,AT_133,The Grand Tournament,1.0,,Neutral,2.0,[{'name': 'Battlecry'}],Gadgetzan Jouster,Neutral,General,Common,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, gain +1/+1.",Minion,,1,0,1,0
2.0,AT_105,The Grand Tournament,1.0,,Neutral,4.0,[{'name': 'Battlecry'}],Injured Kvaldir,Neutral,General,Rare,<b>Battlecry:</b> Deal 3 damage to this minion.,Minion,,1,0,1,0
,AT_037,The Grand Tournament,1.0,,Neutral,,,Living Roots,Druid,General,Common,<b>Choose One -</b> Deal $2 damage; or Summon two 1/1 Saplings.,Spell,,0,0,0,0
1.0,AT_082,The Grand Tournament,1.0,,Neutral,2.0,[{'name': 'Inspire'}],Lowly Squire,Neutral,General,Common,<b>Inspire:</b> Gain +1 Attack.,Minion,,1,0,1,0
,AT_013,The Grand Tournament,1.0,,Neutral,,,Power Word: Glory,Priest,General,Common,"Choose a minion. Whenever it attacks, restore 4 Health to\nyour hero.",Spell,,0,0,0,0
2.0,AT_097,The Grand Tournament,1.0,,Neutral,1.0,[{'name': 'Taunt'}],Tournament Attendee,Neutral,General,Common,<b>Taunt</b>,Minion,,1,0,1,0
2.0,AT_071,The Grand Tournament,2.0,,Neutral,3.0,"[{'name': 'Charge'}, {'name': 'Battlecry'}]",Alexstrasza's Champion,Warrior,General,Rare,"<b>Battlecry:</b> If you're holding a Dragon, gain +1 Attack and <b>Charge</b>.",Minion,,1,0,1,0
,AT_053,The Grand Tournament,2.0,,Neutral,,[{'name': 'Overload'}],Ancestral Knowledge,Shaman,General,Common,Draw 2 cards. <b>Overload:</b> (2),Spell,,0,0,0,0
2.0,AT_077,The Grand Tournament,2.0,2.0,Neutral,,[{'name': 'Battlecry'}],Argent Lance,Paladin,General,Rare,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, +1 Durability.",Weapon,,1,1,0,0
2.0,AT_109,The Grand Tournament,2.0,,Neutral,4.0,[{'name': 'Inspire'}],Argent Watchman,Neutral,General,Rare,Can't attack.\n<b>Inspire:</b> Can attack as normal this turn.,Minion,,1,0,1,0
,AT_060,The Grand Tournament,2.0,,Neutral,,"[{'name': 'Taunt'}, {'name': 'Secret'}]",Bear Trap,Hunter,General,Common,"<b>Secret:</b> After your hero is attacked, summon a 3/3 Bear with <b>Taunt</b>.",Spell,,0,0,0,0
,AT_068,The Grand Tournament,2.0,,Neutral,,[{'name': 'Taunt'}],Bolster,Warrior,General,Common,Give your <b>Taunt</b> minions +2/+2.,Spell,,0,0,0,0
3.0,AT_089,The Grand Tournament,2.0,,Neutral,2.0,[{'name': 'Inspire'}],Boneguard Lieutenant,Neutral,General,Common,<b>Inspire:</b> Gain +1 Health.,Minion,,1,0,1,0
,AT_016,The Grand Tournament,2.0,,Neutral,,,Confuse,Priest,General,Epic,Swap the Attack and Health of all minions.,Spell,,0,0,0,0
,AT_015,The Grand Tournament,2.0,,Neutral,,,Convert,Priest,General,Rare,Put a copy of an enemy minion into your hand.,Spell,,0,0,0,0
2.0,AT_031,The Grand Tournament,2.0,,Neutral,2.0,,Cutpurse,Rogue,General,Rare,"Whenever this minion attacks a hero, add the Coin to your hand.",Minion,,1,0,1,0
2.0,AT_038,The Grand Tournament,2.0,,Neutral,3.0,"[{'name': 'Battlecry'}, {'name': 'Deathrattle'}]",Darnassus Aspirant,Druid,General,Rare,<b>Battlecry:</b> Gain an empty Mana Crystal.\n<b>Deathrattle:</b> Lose a Mana Crystal.,Minion,,1,0,1,0
,AT_024,The Grand Tournament,2.0,,Neutral,,,Demonfuse,Warlock,General,Common,Give a Demon +3/+3. Give your opponent a Mana Crystal.,Spell,,0,0,0,0
2.0,AT_042,The Grand Tournament,2.0,,Neutral,1.0,"[{'name': 'Charge'}, {'name': 'Stealth'}]",Druid of the Saber,Druid,General,Common,[x]<b>Choose One -</b> Transform\ninto a 2/1 with <b>Charge</b>;\nor a 3/2 with <b>Stealth</b>.,Minion,,1,0,1,0
3.0,AT_003,The Grand Tournament,2.0,,Neutral,2.0,,Fallen Hero,Mage,General,Rare,Your Hero Power deals 1 extra damage.,Minion,,1,0,1,0
2.0,AT_094,The Grand Tournament,2.0,,Neutral,3.0,[{'name': 'Battlecry'}],Flame Juggler,Neutral,General,Common,<b>Battlecry:</b> Deal 1 damage to a random enemy.,Minion,,1,0,1,0
2.0,AT_080,The Grand Tournament,2.0,,Neutral,3.0,,Garrison Commander,Neutral,General,Epic,You can use your Hero Power twice a turn.,Minion,,1,0,1,0
3.0,AT_058,The Grand Tournament,2.0,,Neutral,2.0,[{'name': 'Battlecry'}],King's Elekk,Hunter,Beast,Common,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, draw it.",Minion,,1,0,1,0
1.0,AT_084,The Grand Tournament,2.0,,Neutral,2.0,[{'name': 'Battlecry'}],Lance Carrier,Neutral,General,Common,<b>Battlecry:</b> Give a friendly minion +2 Attack.,Minion,,1,0,1,0
,AT_061,The Grand Tournament,2.0,,Neutral,,,Lock and Load,Hunter,General,Epic,"Each time you cast a spell this turn, add a random Hunter card to your hand.",Spell,,0,0,0,0
3.0,AT_069,The Grand Tournament,2.0,,Neutral,2.0,"[{'name': 'Taunt'}, {'name': 'Battlecry'}]",Sparring Partner,Warrior,General,Rare,<b>Taunt</b>\n<b>Battlecry:</b> Give a\nminion <b>Taunt</b>.,Minion,,1,0,1,0
3.0,AT_021,The Grand Tournament,2.0,,Neutral,2.0,,Tiny Knight of Evil,Warlock,Demon,Rare,"Whenever you discard a card, gain +1/+1.",Minion,,1,0,1,0
3.0,AT_052,The Grand Tournament,2.0,,Neutral,4.0,[{'name': 'Overload'}],Totem Golem,Shaman,Totem,Common,<b>Overload:</b> (1),Minion,,1,0,1,0
3.0,AT_030,The Grand Tournament,2.0,,Neutral,2.0,[{'name': 'Combo'}],Undercity Valiant,Rogue,General,Common,<b>Combo:</b> Deal 1 damage.,Minion,,1,0,1,0
4.0,AT_026,The Grand Tournament,2.0,,Neutral,3.0,,Wrathguard,Warlock,Demon,Common,"Whenever this minion takes damage, also deal that amount to your hero.",Minion,,1,0,1,0
1.0,AT_116,The Grand Tournament,2.0,,Neutral,4.0,"[{'name': 'Taunt'}, {'name': 'Battlecry'}]",Wyrmrest Agent,Priest,General,Rare,"<b>Battlecry:</b> If you're holding a Dragon, gain +1 Attack and <b>Taunt</b>.",Minion,,1,0,1,0
2.0,AT_087,The Grand Tournament,3.0,,Neutral,1.0,"[{'name': 'Charge'}, {'name': 'Divine Shield'}]",Argent Horserider,Neutral,General,Common,<b>Charge</b>\n<b>Divine Shield</b>,Minion,,1,0,1,0
,AT_064,The Grand Tournament,3.0,,Neutral,,,Bash,Warrior,General,Common,Deal $3 damage.\nGain 3 Armor.,Spell,,0,0,0,0
,AT_035,The Grand Tournament,3.0,,Neutral,,,Beneath the Grounds,Rogue,General,Epic,"Shuffle 3 Ambushes into your opponent's deck. When drawn, you summon a 4/4 Nerubian.",Spell,,0,0,0,0
,AT_033,The Grand Tournament,3.0,,Neutral,,,Burgle,Rogue,General,Rare,Add 2 random cards to your hand <i>(from your opponent's class)</i>.,Spell,,0,0,0,0
